age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
29,155,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
32,128,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
34,103,4,999,0,1.4,93.444,-36.1,4.963,5228.1,no
42,178,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
48,16,10,999,0,1.4,93.444,-36.1,4.963,5228.1,no
41,135,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
31,202,7,999,0,1.4,93.444,-36.1,4.963,5228.1,no
30,37,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
52,149,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
31,35,10,999,0,1.4,93.444,-36.1,4.963,5228.1,no
35,1364,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
49,166,6,999,0,1.4,93.444,-36.1,4.963,5228.1,no
30,286,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
55,213,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
42,59,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
31,207,4,999,0,1.4,93.444,-36.1,4.963,5228.1,no
32,73,6,999,0,1.4,93.444,-36.1,4.963,5228.1,no
37,1559,5,999,0,1.4,93.444,-36.1,4.963,5228.1,no
49,194,2,999,0,1.4,93.444,-36.1,4.963,5228.1,yes
49,192,6,999,0,1.4,93.444,-36.1,4.963,5228.1,no
40,304,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
37,89,6,999,0,1.4,93.444,-36.1,4.963,5228.1,no
45,124,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
31,67,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
33,174,4,999,0,1.4,93.444,-36.1,4.963,5228.1,no
45,457,8,999,0,1.4,93.444,-36.1,4.963,5228.1,no
53,405,11,999,0,1.4,93.444,-36.1,4.963,5228.1,no
55,350,4,999,0,1.4,93.444,-36.1,4.963,5228.1,no
30,123,4,999,0,1.4,93.444,-36.1,4.963,5228.1,no
37,395,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
44,312,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
44,779,7,999,0,1.4,93.444,-36.1,4.963,5228.1,no
45,92,12,999,0,1.4,93.444,-36.1,4.963,5228.1,no
30,374,12,999,0,1.4,93.444,-36.1,4.963,5228.1,no
42,76,4,999,0,1.4,93.444,-36.1,4.963,5228.1,no
34,119,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
38,296,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
50,193,5,999,0,1.4,93.444,-36.1,4.963,5228.1,no
32,87,5,999,0,1.4,93.444,-36.1,4.963,5228.1,no
48,243,7,999,0,1.4,93.444,-36.1,4.963,5228.1,no
41,835,4,999,0,1.4,93.444,-36.1,4.963,5228.1,no
35,724,12,999,0,1.4,93.444,-36.1,4.963,5228.1,yes
50,159,5,999,0,1.4,93.444,-36.1,4.963,5228.1,no
38,445,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
30,244,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
33,212,10,999,0,1.4,93.444,-36.1,4.963,5228.1,no
29,119,6,999,0,1.4,93.444,-36.1,4.963,5228.1,no
35,176,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
48,241,4,999,0,1.4,93.444,-36.1,4.963,5228.1,no
31,314,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
44,96,5,999,0,1.4,93.444,-36.1,4.963,5228.1,no
48,43,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
43,127,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
47,729,4,999,0,1.4,93.444,-36.1,4.963,5228.1,no
33,285,5,999,0,1.4,93.444,-36.1,4.963,5228.1,no
31,393,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
33,153,7,999,0,1.4,93.444,-36.1,4.963,5228.1,no
35,189,5,999,0,1.4,93.444,-36.1,4.963,5228.1,no
35,129,4,999,0,1.4,93.444,-36.1,4.963,5228.1,no
32,195,7,999,0,1.4,93.444,-36.1,4.963,5228.1,no
49,199,5,999,0,1.4,93.444,-36.1,4.963,5228.1,no
49,298,6,999,0,1.4,93.444,-36.1,4.963,5228.1,no
45,43,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
48,273,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
30,37,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
53,693,6,999,0,1.4,93.444,-36.1,4.963,5228.1,no
52,575,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
33,99,6,999,0,1.4,93.444,-36.1,4.963,5228.1,no
33,247,9,999,0,1.4,93.444,-36.1,4.963,5228.1,no
31,139,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
27,97,4,999,0,1.4,93.444,-36.1,4.963,5228.1,no
41,151,5,999,0,1.4,93.444,-36.1,4.963,5228.1,no
31,192,4,999,0,1.4,93.444,-36.1,4.963,5228.1,no
34,120,9,999,0,1.4,93.444,-36.1,4.963,5228.1,no
52,607,5,999,0,1.4,93.444,-36.1,4.963,5228.1,no
44,141,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
31,116,6,999,0,1.4,93.444,-36.1,4.963,5228.1,no
35,102,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
35,58,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
37,208,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
40,203,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
40,173,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
35,122,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
40,286,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
58,645,10,999,0,1.4,93.444,-36.1,4.963,5228.1,yes
44,177,5,999,0,1.4,93.444,-36.1,4.963,5228.1,no
37,158,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
31,83,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
33,125,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
31,112,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
31,64,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
31,74,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
49,54,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
35,255,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
46,133,12,999,0,1.4,93.444,-36.1,4.963,5228.1,no
45,245,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
31,134,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
32,56,5,999,0,1.4,93.444,-36.1,4.963,5228.1,no
44,787,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
31,269,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
34,87,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
36,124,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
36,78,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
31,162,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
37,118,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
49,432,9,999,0,1.4,93.444,-36.1,4.963,5228.1,no
56,331,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
54,87,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
54,70,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
54,222,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
54,213,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
54,166,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
29,103,4,999,0,1.4,93.444,-36.1,4.963,5228.1,no
33,55,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
42,173,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
32,215,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
39,104,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
36,361,4,999,0,1.4,93.444,-36.1,4.963,5228.1,no
31,223,4,999,0,1.4,93.444,-36.1,4.963,5228.1,no
46,235,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
59,96,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
33,210,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
52,276,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
42,671,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
48,156,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
48,83,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
48,189,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
48,144,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
32,151,7,999,0,1.4,93.444,-36.1,4.963,5228.1,no
31,51,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
49,161,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
31,91,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
35,344,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
31,284,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
32,75,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
31,298,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
41,141,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
33,134,6,999,0,1.4,93.444,-36.1,4.963,5228.1,no
52,295,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
37,198,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
31,199,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
58,92,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
36,504,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
33,113,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
29,189,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
36,121,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
29,264,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
45,1293,4,999,0,1.4,93.444,-36.1,4.963,5228.1,yes
31,359,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
31,150,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
38,74,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
44,227,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
49,129,8,999,0,1.4,93.444,-36.1,4.963,5228.1,no
32,125,10,999,0,1.4,93.444,-36.1,4.963,5228.1,no
50,323,4,999,0,1.4,93.444,-36.1,4.963,5228.1,no
45,234,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
33,101,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
33,193,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
32,128,6,999,0,1.4,93.444,-36.1,4.963,5228.1,no
36,260,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
54,133,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
31,242,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
33,501,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
34,109,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
44,339,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
30,149,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
34,76,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
34,256,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
34,332,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
30,111,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
58,290,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
30,58,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
32,80,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
32,186,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
49,195,4,999,0,1.4,93.444,-36.1,4.963,5228.1,no
54,119,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
48,115,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
39,145,8,999,0,1.4,93.444,-36.1,4.963,5228.1,no
30,145,5,999,0,1.4,93.444,-36.1,4.963,5228.1,no
32,126,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
33,100,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
46,204,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
38,178,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
32,202,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
47,41,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
36,125,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
31,225,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
55,160,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
36,139,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
47,118,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
36,97,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
48,127,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
29,391,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
46,143,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
46,166,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
56,130,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
35,398,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
33,276,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
48,159,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
33,452,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
40,73,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
30,129,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
33,195,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
33,167,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
59,306,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
45,117,4,999,0,1.4,93.444,-36.1,4.963,5228.1,no
33,194,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
31,133,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
36,156,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
50,679,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
52,175,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
37,190,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
58,109,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
33,409,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
30,176,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
47,122,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
50,406,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
58,598,4,999,0,1.4,93.444,-36.1,4.963,5228.1,no
31,92,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
30,113,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
44,222,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
30,183,13,999,0,1.4,93.444,-36.1,4.963,5228.1,no
31,90,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
34,188,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
33,275,6,999,0,1.4,93.444,-36.1,4.963,5228.1,no
32,96,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
41,21,17,999,0,1.4,93.444,-36.1,4.963,5228.1,no
52,163,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
36,28,13,999,0,1.4,93.444,-36.1,4.963,5228.1,no
35,950,3,999,0,1.4,93.444,-36.1,4.963,5228.1,yes
42,56,7,999,0,1.4,93.444,-36.1,4.963,5228.1,no
58,679,4,999,0,1.4,93.444,-36.1,4.963,5228.1,no
38,99,4,999,0,1.4,93.444,-36.1,4.963,5228.1,no
32,129,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
36,120,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
36,35,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
54,687,2,999,0,1.4,93.444,-36.1,4.963,5228.1,yes
36,74,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
42,94,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
32,224,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
37,158,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
47,292,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
46,208,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
37,121,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
44,163,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
31,155,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
49,73,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
52,469,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
59,115,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
54,146,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
33,1241,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
54,299,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
30,128,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
43,209,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
43,166,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
33,131,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
58,587,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
29,58,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
31,191,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
31,274,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
48,126,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
48,171,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
34,80,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
41,95,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
34,128,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
47,220,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
32,168,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
29,360,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
48,66,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
48,133,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
52,12,10,999,0,1.4,93.444,-36.1,4.963,5228.1,no
49,120,4,999,0,1.4,93.444,-36.1,4.963,5228.1,no
36,69,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
40,119,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
59,258,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
40,195,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
32,696,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
54,434,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
40,105,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
40,172,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
30,387,5,999,0,1.4,93.444,-36.1,4.963,5228.1,no
32,377,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
32,243,4,999,0,1.4,93.444,-36.1,4.963,5228.1,no
49,60,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
31,91,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
31,103,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
49,281,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
40,110,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
47,100,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
30,111,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
49,144,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
30,205,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
45,528,7,999,0,1.4,93.444,-36.1,4.963,5228.1,no
59,292,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
33,116,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
33,120,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
41,102,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
30,92,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
30,108,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
30,124,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
30,142,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
30,79,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
30,41,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
33,153,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
31,551,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
50,98,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
54,97,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
36,181,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
37,386,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
31,135,5,999,0,1.4,93.444,-36.1,4.963,5228.1,no
35,349,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
31,358,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
31,154,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
54,153,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
40,197,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
36,245,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
36,168,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
31,111,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
36,288,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
32,69,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
31,438,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
45,28,11,999,0,1.4,93.444,-36.1,4.963,5228.1,no
50,280,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
49,15,13,999,0,1.4,93.444,-36.1,4.963,5228.1,no
31,824,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
32,451,4,999,0,1.4,93.444,-36.1,4.963,5228.1,no
45,194,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
30,385,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
54,99,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
35,471,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
36,486,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
39,156,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
54,53,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
56,933,2,999,0,1.4,93.444,-36.1,4.963,5228.1,yes
29,139,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
32,40,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
32,328,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
30,19,12,999,0,1.4,93.444,-36.1,4.963,5228.1,no
29,144,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
45,42,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
42,1059,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
41,117,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
34,149,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
31,1032,2,999,0,1.4,93.444,-36.1,4.963,5228.1,yes
32,231,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
33,80,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
30,141,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
45,474,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
38,153,6,999,0,1.4,93.444,-36.1,4.963,5228.1,no
35,98,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
30,405,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
35,202,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
44,294,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
50,178,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
33,130,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
50,264,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
30,729,4,999,0,1.4,93.444,-36.1,4.963,5228.1,no
43,18,12,999,0,1.4,93.444,-36.1,4.963,5228.1,no
31,285,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
31,367,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
44,86,5,999,0,1.4,93.444,-36.1,4.963,5228.1,no
48,155,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
31,88,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
32,220,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
31,174,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
38,134,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
43,88,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
32,199,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
32,178,4,999,0,1.4,93.444,-36.1,4.963,5228.1,no
47,373,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
35,211,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
38,173,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
33,68,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
56,44,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
34,285,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
33,302,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
30,171,6,999,0,1.4,93.444,-36.1,4.963,5228.1,no
29,158,5,999,0,1.4,93.444,-36.1,4.963,5228.1,no
33,271,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
37,59,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
30,61,5,999,0,1.4,93.444,-36.1,4.963,5228.1,no
44,61,4,999,0,1.4,93.444,-36.1,4.963,5228.1,no
35,105,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
33,118,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
55,392,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
33,313,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
29,82,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
31,109,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
32,78,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
52,121,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
30,97,7,999,0,1.4,93.444,-36.1,4.963,5228.1,no
55,37,5,999,0,1.4,93.444,-36.1,4.963,5228.1,no
32,221,8,999,0,1.4,93.444,-36.1,4.963,5228.1,no
40,105,5,999,0,1.4,93.444,-36.1,4.963,5228.1,no
52,329,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
53,268,11,999,0,1.4,93.444,-36.1,4.963,5228.1,no
32,160,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
60,332,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
46,205,5,999,0,1.4,93.444,-36.1,4.963,5228.1,no
46,398,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
32,599,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
41,102,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
31,82,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
31,290,9,999,0,1.4,93.444,-36.1,4.963,5228.1,yes
56,109,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
33,238,4,999,0,1.4,93.444,-36.1,4.963,5228.1,no
37,249,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
36,629,7,999,0,1.4,93.444,-36.1,4.963,5228.1,no
29,137,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
